source_file,station_raw,station,date,year,month,day,ampm,channel_idx,lambda_um,transmission
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,15,0.5827,0.871
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,16,0.6148,0.889
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,17,0.6495,0.909
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,19,0.734,0.938
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,20,0.784,0.951
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,21,0.845,0.961
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,22,0.9155,0.966
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,18,0.9885,0.926
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,23,0.995,0.968
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,24,1.084,0.968
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,25,1.178,0.969
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,26,1.274,0.969
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,27,1.368,0.968
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,28,1.464,0.968
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,29,1.556,0.97
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,30,1.645,0.975
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,31,1.733,0.982
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,32,1.817,0.985
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,33,1.898,0.981
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,34,1.975,0.976
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,35,2.049,0.97
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,36,2.12,0.964
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,37,2.255,0.947
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,38,2.392,0.937
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,1,0.3063,0.865
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,2,0.3137,0.716
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,3,0.3218,0.662
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,4,0.3306,0.569
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,5,0.3404,0.565
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,6,0.3513,0.591
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,7,0.3635,0.621
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,8,0.3783,0.673
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,9,0.3965,0.71
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,10,0.4163,0.739
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,11,0.4387,0.774
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,12,0.4644,0.817
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,13,0.4946,0.854
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,14,0.5325,0.87
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,15,0.5827,0.889
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,16,0.6148,0.903
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,17,0.6495,0.917
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,19,0.734,0.944
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,20,0.784,0.958
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,21,0.845,0.972
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,22,0.9155,0.982
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,18,0.9885,0.93
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,23,0.995,0.986
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,24,1.084,0.982
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,25,1.178,0.976
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,26,1.274,0.975
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,27,1.368,0.98
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,28,1.464,0.98
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,29,1.556,0.982
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,30,1.645,0.982
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,31,1.733,0.977
