source_file,station_raw,station,date,year,month,day,ampm,channel_idx,lambda_um,transmission
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,9,1.244,0.965
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,10,1.61,0.968
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,1,0.355,0.627
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,2,0.403,0.739
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,3,0.46,0.818
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,4,0.511,0.865
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,5,0.637,0.901
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,6,0.702,0.963
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,7,0.83,0.957
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,8,1.008,0.966
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,9,1.244,0.97
0010.txt,Calama,Calama,1918-08-26,1918,8,26,-999,10,1.61,0.973
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,1,0.355,0.637
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,2,0.403,0.738
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,3,0.46,0.825
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,4,0.511,0.865
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,5,0.637,0.9
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,6,0.702,0.935
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,7,0.83,0.957
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,8,1.008,0.966
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,9,1.244,0.965
0010.txt,Calama,Calama,1918-08-27,1918,8,27,-999,10,1.61,0.972
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,1,0.355,0.628
